word v0 v1 v2 v3 v4 v5
hurried 0.6172323453645326 0.48303509233427155 0.8622444227375098 1.0 0.6485668134784824 0.5811782680299956
started 0.6182072280455526 0.4890259273516357 0.868470441819877 1.0 0.6465887812793462 0.581322382368538
feet 0.6230605913338345 0.49385193359928853 0.8728811221747339 1.0 0.6474546761528174 0.583920651938464
flashed 0.6174830076766988 0.48655269393952294 0.8665823223078342 1.0 0.6492378641465526 0.5806115249811984
across 0.6185056631296387 0.48839780830743584 0.8653821864577742 1.0 0.6489124199220339 0.5816002803987174
she'd 0.6174830076766988 0.48655269393952294 0.8665823223078342 1.0 0.6492378641465526 0.5806115249811984
never 0.6226378580815954 0.4905426531508243 0.867634068358386 1.0 0.6490267052933613 0.5781007996016811
before 0.6205541620708015 0.48854812182996604 0.8645595051301528 1.0 0.6453725828157392 0.5801258578834518
seen 0.6194359586190019 0.4881848063652304 0.8668111259450559 1.0 0.648042830933615 0.5829195930337019
either 0.6207807792681853 0.4895514832137499 0.8670811575238732 1.0 0.6456731465215566 0.5812051469954905
take 0.6224108422899375 0.4938700333184993 0.8685341904776833 1.0 0.64474959331531 0.5787501939433343
burning 0.6224108422899375 0.4938700333184993 0.8685341904776833 1.0 0.64474959331531 0.5787501939433343
curiosity 0.6208398169946959 0.4879053511282281 0.8618705076813291 1.0 0.6481628790351744 0.5800270681626066
field 0.6195267207757985 0.49024003985079745 0.864183925711585 1.0 0.6485874841747225 0.5825874909751998
after 0.61941097935397 0.48804539629534144 0.8670765462315868 1.0 0.6476944854071207 0.5814977143497071
fortunately 0.6269323955122325 0.4932090735133829 0.8694990330749285 1.0 0.6481444615064368 0.5841539864010037
just 0.6236840596979307 0.48989997623367054 0.8673299168572175 1.0 0.6481616376916572 0.5840021635764003
see 0.6214316593954144 0.48643799904932317 0.8675412543009788 1.0 0.647111556340458 0.5815529121887114
pop 0.6165684076597994 0.4832671464935576 0.8613556294266479 1.0 0.6485113770402259 0.583096769142496
down 0.621411190653885 0.4878529281729748 0.8665005443708743 1.0 0.6482878668478098 0.58180793913203
large 0.6141755990780671 0.4796381974946635 0.8604995286580217 1.0 0.6470788707684888 0.5807388122622846
hole 0.6200546829419054 0.485402260284638 0.8639770967995687 1.0 0.6459442656861953 0.5803018135435335
under 0.6144333031133208 0.481944763382914 0.8591354270937746 1.0 0.6507317993426057 0.5816182405280202
hedge 0.6196720899688224 0.4835810218200729 0.8591077099530814 1.0 0.6494743277096473 0.582202243446593
another 0.6218901696259505 0.4913224122826395 0.8649900298767875 1.0 0.646586768829646 0.5855774663769078
moment 0.6220028978798743 0.48869082837599176 0.869264315589515 1.0 0.6466033802783205 0.5832852775618064
went 0.623959199498022 0.488836843282312 0.8656792498586702 1.0 0.6477695938343013 0.5826176040945158
how 0.6196494138221227 0.48560233164118244 0.8655616904841078 1.0 0.6458429854690658 0.579050813065255
world 0.61798016598459 0.4829295409295208 0.8695502008183097 1.0 0.645719047561278 0.5780892093840932
again 0.623196745483733 0.4900214211256802 0.8659411751531149 1.0 0.6483475108344833 0.5812223974272946
straight 0.622028712010809 0.48841767982615397 0.8690924445835593 1.0 0.6454327429647031 0.5807361298011922
like 0.6187578521131402 0.4853316031092339 0.865562848826645 1.0 0.647239139767937 0.5800306239843593
tunnel 0.622028712010809 0.48841767982615397 0.8690924445835593 1.0 0.6454327429647031 0.5807361298011922
some 0.6229454561699584 0.4909382201391556 0.8677980415162987 1.0 0.6458219853424398 0.5808599626553778
dipped 0.6229454561699584 0.4909382201391556 0.8677980415162987 1.0 0.6458219853424398 0.5808599626553778
not 0.6188590327567288 0.48490331879673937 0.8643485754863148 1.0 0.6484306488570785 0.5820190877049363
about 0.621060170580491 0.487593987974325 0.8680075814467778 1.0 0.6476708514280024 0.5807764959595667
stopping 0.6218787367426714 0.48605497546085197 0.86480693210212 1.0 0.6464109926087219 0.5799732209067856
herself 0.6183772793026308 0.48597180819354213 0.8631591248610551 1.0 0.6487492598468351 0.5807995697355391
found 0.6171261039863543 0.48385684827970166 0.8642167221618593 1.0 0.648168322398818 0.5812369910172689
falling 0.6204920524111617 0.48642605033963066 0.8643325037756868 1.0 0.6472806544953824 0.5783904414637626
deep 0.6207883315457334 0.48662861025258447 0.8666319067303703 1.0 0.6491056426175905 0.5802415697470074
fell 0.6157409541826406 0.4835496410253794 0.8605781049440421 1.0 0.6453698781150665 0.5787725934551814
slowly 0.6152800200929553 0.4899713815769178 0.8645840886730153 1.0 0.6443923893346348 0.5808323417333049
plenty 0.6249913422941301 0.49029101264735875 0.8664475087131495 1.0 0.646440218612049 0.5804384182641485
look 0.6231731704832167 0.48996164031351486 0.8683598365778129 1.0 0.6474613784092655 0.581310751552247
wonder 0.6200488658325771 0.4855370457265077 0.8652184104055051 1.0 0.6462653120314094 0.5799489135697479
going 0.6188517229010558 0.4854766919520649 0.8630403227743878 1.0 0.6490501605937176 0.5812554343093599
happen 0.6270724224364552 0.4948657946535068 0.8704908583725663 1.0 0.6456644855249913 0.5799440005772456
next 0.6270724224364552 0.4948657946535068 0.8704908583725663 1.0 0.6456644855249913 0.5799440005772456
first 0.6224158749485185 0.4890739565556416 0.868167381652029 1.0 0.6467452956256995 0.5807455238821594
tried 0.6193933185803979 0.4869746229879465 0.8671493569321295 1.0 0.6468011769894377 0.5804252342713606
make 0.6194900009459458 0.48667646543225956 0.8596792717000311 1.0 0.646642524742091 0.5770003478291624
coming 0.626196878178152 0.4899875171829751 0.8637527207090002 1.0 0.6479503479017896 0.5787521949846582
too 0.6199673991814599 0.4868886000604271 0.867635494723705 1.0 0.647841781535457 0.5819281089067554
dark 0.6301057447416049 0.49507727675041885 0.8727626290658447 1.0 0.6462224536643812 0.5842449017874742
anything 0.62076660070431 0.48865493860235226 0.8681092143079254 1.0 0.648318970332594 0.5804316798626958
sides 0.6269062974208716 0.4958974157455453 0.8662063512504098 1.0 0.6493336461151014 0.5808435116410559
noticed 0.6220888771846697 0.4885470761537619 0.8640335311889616 1.0 0.6475938310244379 0.5799156581561578
they 0.6214707670467918 0.4878423903516119 0.8640944231728995 1.0 0.647258574641014 0.5802094151024613
were 0.6209969956981504 0.48812185196980257 0.8683658502439409 1.0 0.6471140608350612 0.5811596598893065
filled 0.6281594785275466 0.4940783753674668 0.8673238458593439 1.0 0.6508509779164815 0.5809912470115249
cupboards 0.623403085857235 0.48713908259551564 0.8628391854566677 1.0 0.6474782466546602 0.5794842873879487
shelves 0.6271940446458858 0.49325108797885736 0.8670113928538131 1.0 0.6473864278162125 0.5800900365025868
here 0.6213273182546004 0.48805115376474606 0.8648694048980154 1.0 0.6484792200032875 0.5791267738487873
saw 0.6238398302536228 0.49102362949309225 0.8678835856082467 1.0 0.6479337575667564 0.5807422371616098
maps 0.6201280222170532 0.48604184506196685 0.8643542764719269 1.0 0.6504062944066961 0.5810263910620809
hung 0.6192903910840453 0.4886497890967914 0.861221043504081 1.0 0.6478195358945329 0.5787023964907454
upon 0.620590782714604 0.4880621677287134 0.8663273619432773 1.0 0.6472440201762316 0.5829473049686237
pegs 0.6192903910840453 0.4886497890967914 0.861221043504081 1.0 0.6478195358945329 0.5787023964907454
jar 0.6227453064972094 0.48741448224008965 0.8655564478189371 1.0 0.6458205546214427 0.5781492909822493
from 0.6230873103051285 0.49012429682256853 0.8706536603761115 1.0 0.6469854445954024 0.5825164820815472
one 0.6205024726454432 0.4843563336597564 0.8620941811284222 1.0 0.6468546097779124 0.5799174395561636
passed 0.6276161800318591 0.4912495384071518 0.8689858130776195 1.0 0.6469549220442622 0.5798805453916158
labled 0.6249378091368208 0.49250535178048893 0.863997111017296 1.0 0.6464510105725316 0.5780595047610169
orange 0.6249378091368208 0.49250535178048893 0.863997111017296 1.0 0.6464510105725316 0.5780595047610169
marmalade 0.6249378091368208 0.49250535178048893 0.863997111017296 1.0 0.6464510105725316 0.5780595047610169
great 0.6160786228129719 0.48496475140757517 0.8602886660167147 1.0 0.6444737304167001 0.5765822438318154
disappointment 0.6171439865997635 0.48466187898660057 0.8594324008438032 1.0 0.6453332515242554 0.5777411989063771
empty 0.629358043232666 0.4880191597275316 0.8611800318798559 1.0 0.6448648469311292 0.5771717938832899
drop 0.6215727628803857 0.4832185983202587 0.8660627796298276 1.0 0.6437845156356828 0.5769122450078064
fear 0.6215727628803857 0.4832185983202587 0.8660627796298276 1.0 0.6437845156356828 0.5769122450078064
killing 0.6215727628803857 0.4832185983202587 0.8660627796298276 1.0 0.6437845156356828 0.5769122450078064
somebody 0.6169923676012194 0.4861538887140236 0.8651521500783371 1.0 0.6448355328577263 0.5779228543822884
managed 0.6169923676012194 0.4861538887140236 0.8651521500783371 1.0 0.6448355328577263 0.5779228543822884
put 0.6202668854663025 0.4884163323341066 0.8680569323027436 1.0 0.6477919251891942 0.5839780494558895
past 0.6186317142366801 0.4801779364299615 0.8583404018497722 1.0 0.64409489390356 0.5779725820095986
such 0.6207711761296675 0.4880913684307246 0.8671472207956027 1.0 0.64887943334013 0.5824178595678965
fall 0.6244166781842665 0.49014972832528947 0.8660156108449201 1.0 0.646896229628297 0.5817645038611557
tumbling 0.6299712787287977 0.49325862424872363 0.871628039713312 1.0 0.6441489484374735 0.5832353936584169
stairs 0.6299712787287977 0.49325862424872363 0.871628039713312 1.0 0.6441489484374735 0.5832353936584169
brave 0.6273115479626675 0.48962945482998377 0.8701303897527 1.0 0.6469347945675675 0.5820840692086281
ll 0.6195147729687701 0.48879087017477724 0.8666937626653671 1.0 0.6510681121415207 0.581003935141509
me 0.6174062282571889 0.48464604511497905 0.8621752028019319 1.0 0.6458861384499893 0.5798399935726634
home 0.6191452707712461 0.4886409774856224 0.8673561890286899 1.0 0.6458657419735397 0.5799434051681445
why 0.6162146841028959 0.4853410651458031 0.8648933477717968 1.0 0.647246972870582 0.5792043137327769
n't 0.6226604007119879 0.48820026825056767 0.866026617718446 1.0 0.6469742675266278 0.5833443296955093
even 0.6206914880666384 0.48572150637523626 0.8674229529383506 1.0 0.6470150954701368 0.5808341038060055
if 0.6172441807443807 0.48508771379474996 0.8634080937862695 1.0 0.6460892259838077 0.5795316994505049
off 0.6184506333912417 0.4900611583422845 0.8676164295720242 1.0 0.6471849281930561 0.5819359093179629
top 0.61611260888957 0.485302635109079 0.8629197585048216 1.0 0.6467522954174815 0.5787064320676616
house 0.61611260888957 0.485302635109079 0.8629197585048216 1.0 0.6467522954174815 0.5787064320676616
which 0.6199935006947105 0.4863392870559909 0.8655093935460172 1.0 0.6477945537905674 0.5821514224832032
likely 0.620456543794579 0.48368360871367194 0.866023481067016 1.0 0.6487983172683317 0.5823246332769302
true 0.620456543794579 0.48368360871367194 0.866023481067016 1.0 0.6487983172683317 0.5823246332769302
come 0.6205337321130389 0.48696784108972896 0.8664824649200988 1.0 0.6528450920053553 0.5822492618777473
an 0.6215039338500858 0.4868754104946727 0.8657311913819582 1.0 0.6487862842298896 0.578959936687202
end 0.6123325430320582 0.47929404206364407 0.8612289072856015 1.0 0.6464666233881732 0.5771283618786541
many 0.6233234888204653 0.485482346495332 0.8662583752301283 1.0 0.6461723866934921 0.5796085912886564
miles 0.6170674808143761 0.4824411473123901 0.8639914494293018 1.0 0.6439701887409467 0.577768652347861
ve 0.6214824952892132 0.48388604053557915 0.8661426726282856 1.0 0.6479653537393276 0.5777570130918437
fallen 0.6212593377178602 0.481536113105677 0.8634820343233303 1.0 0.6449020086498904 0.5765440635646314
said 0.614854712903381 0.48579096953894496 0.8633946785798651 1.0 0.6436228434199135 0.5768904907703437
aloud 0.6184116899417437 0.48780041127201373 0.8632019086136652 1.0 0.6438406095682436 0.5769915880089509
must 0.6200756444008446 0.48714777635410444 0.8653829776918951 1.0 0.6479084809107827 0.5789845048100412
somewhere 0.6240069184681231 0.4877278062038837 0.8676274671965755 1.0 0.6467328040510332 0.5812149809056726
near 0.6168953694703315 0.4855968599008429 0.8636989379867486 1.0 0.643419820321973 0.5795534054075191
centre 0.6168953694703315 0.4855968599008429 0.8636989379867486 1.0 0.643419820321973 0.5795534054075191
earth 0.6238626853474414 0.48688696434201867 0.8630257401261416 1.0 0.6470056218169596 0.5803783906003935
let 0.6233012643822252 0.48551957671093704 0.8671148756309708 1.0 0.6450051989223526 0.5801406552439491
four 0.6128770867422458 0.48334586568952115 0.8645006867647995 1.0 0.6430386940089854 0.5789928137866205
thousand 0.6128770867422458 0.48334586568952115 0.8645006867647995 1.0 0.6430386940089854 0.5789928137866205
you 0.6193303172332548 0.487348618743785 0.8654134893451535 1.0 0.6474664739323543 0.580794028088266
learnt 0.6236656318659619 0.48588869767674686 0.8691477395974226 1.0 0.6449994626963486 0.579899273931069
several 0.6155548867920181 0.4859763159099888 0.8633925445065138 1.0 0.6468785351271998 0.5805478083598035
things 0.6181945674038357 0.4844851389848128 0.8618978845348297 1.0 0.6494379724408585 0.5821764251301395
sort 0.6192283930587161 0.48534383701689204 0.8635397037342126 1.0 0.6497567816149126 0.581279818191326
lessons 0.6138157645055581 0.48154824009209873 0.8613964953363688 1.0 0.6482784476324633 0.5803688970476822
schoolroom 0.6222672405988391 0.4844602586925793 0.8607846921798519 1.0 0.646062447083851 0.5801640133336184
though 0.6153117368614656 0.4845946191283899 0.8600948509421072 1.0 0.6475647539504011 0.5811531053673339
good 0.6189709787746628 0.487149606017532 0.8656287237612096 1.0 0.6463245225408055 0.578982659220093
opportunity 0.6199382483862704 0.4874922135443057 0.8644193709415369 1.0 0.6486011210445446 0.5810173914742534
showing 0.6209986750154974 0.4925789320161869 0.8650532691092943 1.0 0.6464402228319731 0.5809014638228625
knowledge 0.6209986750154974 0.4925789320161869 0.8650532691092943 1.0 0.6464402228319731 0.5809014638228625
listen 0.6294794009089356 0.4903843302593482 0.8684425030969931 1.0 0.6465530512193615 0.5789360307446951
still 0.6265525559757538 0.4892018334761576 0.8661673791701237 1.0 0.6458591415537619 0.5807746949701464
practice 0.6201348433992887 0.4887677667686539 0.8676459561879566 1.0 0.645633794342957 0.5771843515361801
yes 0.6233280786806776 0.48532142537403244 0.8588914354753588 1.0 0.6555622829260421 0.5825924524152658
right 0.6207798761265039 0.4864171513450112 0.8621568282359422 1.0 0.6488777478648123 0.5804190870110116
distance 0.6233280786806776 0.48532142537403244 0.8588914354753588 1.0 0.6555622829260421 0.5825924524152658
latitude 0.619116656398178 0.4859448442294164 0.8615749746358098 1.0 0.6495827957444108 0.5804639560131154
longitude 0.6219710810592791 0.4874753626772075 0.8658205866065138 1.0 0.6453442893138941 0.577837500498146
got 0.6159192325522846 0.48462651399738144 0.8638644901534008 1.0 0.6490139838331975 0.5800493011630083
idea 0.6212251893776041 0.48853767910062834 0.8597551753060308 1.0 0.6560262254217636 0.5824129083475009
nice 0.6206185338946455 0.4908729680024175 0.8676214154991373 1.0 0.645652476455955 0.5794825788762382
grand 0.6245259583706609 0.49183039780800747 0.8678858988447752 1.0 0.6456964965622071 0.5779492253737342
words 0.6148797275813465 0.48324154545628395 0.8613675784281158 1.0 0.6466502833176621 0.578051959285879
presently 0.6303542791136144 0.493607888982734 0.8673565121864498 1.0 0.6442493308429971 0.5788139352640872
began 0.6251504627913279 0.490410992778145 0.8648556002081389 1.0 0.6494247517915319 0.5803689919373158
through 0.621341286976651 0.4879679245556223 0.8627409964572519 1.0 0.646965149249134 0.5803247405331258
funny 0.6188128750801889 0.48262367138307627 0.8643737916416324 1.0 0.6479320203273083 0.5804771276981252
seem 0.6188128750801889 0.48262367138307627 0.8643737916416324 1.0 0.6479320203273083 0.5804771276981252
among 0.6221250105195085 0.488328475490978 0.8673365841522945 1.0 0.6492196893874999 0.5836197505382612
people 0.6174360357729725 0.4858040364747726 0.8647614296319595 1.0 0.6483869262699518 0.5812980625763162
walk 0.6141619045239599 0.479270074816366 0.8587266454376553 1.0 0.6503497222209603 0.5811298770322387
their 0.6135924570507175 0.48064235285201523 0.855668507748008 1.0 0.6489518527994262 0.5816058404669957
