word v0 v1 v2 v3 v4 v5
alice 0.3974083451332443 0.5461881767338901 0.8032483957668677 1.0 0.4746361331556358 0.520832319504186
was 0.3981259466324176 0.5472833273009448 0.8031757583807184 1.0 0.4744312867881948 0.5207762525844836
beginning 0.39191162651551614 0.5425764431114083 0.7985668722293556 1.0 0.4744124740154259 0.5173686207513335
to 0.39723977127352406 0.5461747015693904 0.8033723460521289 1.0 0.4740536133170095 0.5196109379953591
get 0.39790773551237973 0.5447729053699104 0.8006844600386933 1.0 0.47445856244968104 0.5202345816990844
very 0.3971013458180939 0.5452791545857543 0.8041165940509298 1.0 0.4742764920205652 0.5205173063708484
tired 0.39816172430480884 0.5467798868049306 0.8028935897177722 1.0 0.4747029741450563 0.5198283593879377
of 0.3971164656403224 0.5467017756198118 0.8024379329025505 1.0 0.4736469365878168 0.5194055066302987
sitting 0.3936405683195391 0.5463509940740015 0.7988013490505942 1.0 0.4743989894201034 0.5163594252704046
by 0.39592768447815085 0.5448411779560558 0.8036528440332118 1.0 0.4747065403069462 0.5186785460827062
her 0.3971466220659699 0.5461107760121143 0.8036770059188197 1.0 0.47377702974850083 0.5189474619552518
sister 0.39345148029997956 0.544180850774037 0.7995278770909723 1.0 0.4734065178833765 0.5162561815049417
on 0.3981812490800272 0.5460468593357111 0.802671572372107 1.0 0.47399066197216994 0.520042610596564
the 0.3977480732246358 0.5464493915411891 0.8025335650271733 1.0 0.47401247119252116 0.519674782385488
bank 0.39417843162305616 0.5474953004836295 0.8024877103353281 1.0 0.4730482940020407 0.5168743959573904
and 0.3983172290111033 0.5464238348484409 0.8028685284369721 1.0 0.4745976085619039 0.5213270665480436
having 0.3970923444463838 0.5447248174001476 0.8011498297638996 1.0 0.47357522252016576 0.5200983002466049
nothing 0.39759391437304004 0.5481154351508802 0.8035478554915687 1.0 0.47374272619030566 0.5181188562860524
do 0.397111741194398 0.5466574678718042 0.8031146417479337 1.0 0.4766333564849295 0.5209097212319884
once 0.39839102495336937 0.5465998500147291 0.8048977930809724 1.0 0.47416710378402116 0.5202455012123792
or 0.39646010848315927 0.5456345048158858 0.8048118538804667 1.0 0.474166268813463 0.5198225495913047
twice 0.3969061081200943 0.5465618321697361 0.8073300029391687 1.0 0.47479541171133033 0.518794726817836
she 0.39824779455169396 0.5463006619227148 0.8028043450744441 1.0 0.4743656146835019 0.520421628583671
peeped 0.39326173628998523 0.5420031787408913 0.8002569256265476 1.0 0.4724106032314461 0.5161525795627802
into 0.39886064351775113 0.5468994305415488 0.8035263360085708 1.0 0.4741097955407701 0.5200777920592489
book 0.39390945663140575 0.5434915488654058 0.8032315901843974 1.0 0.47330933555354915 0.5188816441486198
reading 0.3934081659019983 0.5413366068748725 0.8027117614226887 1.0 0.47293519764808345 0.5191479031256993
but 0.3979112702677719 0.5467972041489666 0.8034197942913159 1.0 0.4745793374105258 0.5214965245641775
it 0.39768996345973967 0.5464103204215749 0.8036145365739279 1.0 0.47443967374448565 0.5200810675727139
had 0.3975596329184 0.5455695245699768 0.803846404795267 1.0 0.4746477335804344 0.5212606243384531
no 0.3967360964686683 0.5461511421233316 0.8033635604517954 1.0 0.4736982589868684 0.5189625363665233
pictures 0.3950953462626623 0.5448231745822818 0.8033593553658698 1.0 0.47157374912189265 0.5167187108972213
conversations 0.3904964221758356 0.5399037469438276 0.7999139570095523 1.0 0.4725860180239399 0.5173776782017865
in 0.396779044022896 0.545733775639519 0.803080538325424 1.0 0.47465141760060736 0.5204361560592594
what 0.39734350493926357 0.5470866096098166 0.8017767098077727 1.0 0.4724119413648211 0.5183365276489432
