word v0 v1 v2 v3 v4 v5
alice 0.4074373399796363 0.4025861078337443 0.5431137179671093 1.0 0.40972164271535466 0.5757111606917766
was 0.40717168739992043 0.40185331004219904 0.5431517221485069 1.0 0.40987644555092195 0.5767213056124839
beginning 0.408948642739937 0.3988774505365828 0.5411293823438965 1.0 0.4075271475356843 0.5753467785514745
to 0.4075367638046758 0.40197324488327224 0.5431998683200833 1.0 0.40919130158186634 0.5756381433609198
get 0.40780676459666904 0.40229098228659776 0.543615317507107 1.0 0.41089316508711066 0.5765173076653486
very 0.4074045129065563 0.4019400965381104 0.5417738832543194 1.0 0.4093195260780144 0.5744527951321912
tired 0.4075358266564396 0.401129915726937 0.5437099625147137 1.0 0.408271522881937 0.5775971969824946
of 0.40746165125095546 0.40170729522109494 0.5430009139321751 1.0 0.4094051962177637 0.5756959902860468
sitting 0.40698702852862323 0.3980146375125169 0.5443297207895785 1.0 0.40597373327037045 0.5747430470421568
by 0.4074916562361969 0.40153503411359576 0.5431503743228557 1.0 0.41000701312769716 0.5759891552763848
her 0.4074532479205217 0.40088519406952455 0.5416298164479677 1.0 0.4090875039565866 0.5752934723378065
sister 0.40706493260538557 0.3983454837551022 0.5432627316259895 1.0 0.40649359941329005 0.574051640424103
on 0.40734465191414315 0.4027718205608143 0.5445465283478477 1.0 0.41023842029796415 0.5766894934614211
the 0.40743557304473005 0.40217695465801523 0.5434611928195627 1.0 0.40997443211128204 0.5764057359109946
bank 0.4111009297239773 0.4001623563213527 0.5419545010625741 1.0 0.40871881878329563 0.5732357519102955
and 0.4074674684358512 0.4025630211682612 0.5421512790567292 1.0 0.41022756484970185 0.576364602554658
having 0.41052191183820114 0.40507195067060003 0.5433087939040342 1.0 0.411404578634363 0.5786821801415942
nothing 0.408537603372441 0.4025891850586939 0.5425827748798906 1.0 0.40953629638929745 0.5745798219098853
do 0.40657840334816564 0.40209512401089115 0.5436963972506998 1.0 0.40898049321654695 0.5749408104561251
once 0.40782585271859173 0.4017221233424034 0.5402809012685686 1.0 0.41032647600265154 0.5753923174532227
or 0.40673333846142445 0.39964570669428773 0.5419446582559685 1.0 0.4087286608394559 0.5749788913597281
twice 0.40666158479973386 0.39664610251978627 0.5379368774785165 1.0 0.40825611435566794 0.5706580584728346
she 0.40718329763052613 0.40235670234828763 0.5429106095348855 1.0 0.4101771345091941 0.5769115542319065
peeped 0.4071428341395777 0.39867631919979574 0.5421957772859287 1.0 0.40701344858923943 0.5733602563716182
into 0.40773384249138095 0.40371279697692924 0.5434738791762003 1.0 0.4109271308615448 0.5772293752801566
book 0.40654633424549064 0.39888417589374203 0.5430818971633377 1.0 0.4087620724722607 0.5735757916912575
reading 0.4092676099197185 0.39900701670406896 0.5433926814595738 1.0 0.40720469257181724 0.5717047084989685
but 0.4068372434951857 0.40151431025300394 0.5435381435254352 1.0 0.41008423617809675 0.5766047725661502
it 0.40727197452910785 0.4020437917160447 0.5425250416176579 1.0 0.4097464720303269 0.5758829532278528
had 0.40653754369098327 0.4015381132569562 0.5412011063164727 1.0 0.409684043960838 0.5759854207385634
no 0.4074895091336495 0.40262105052300445 0.5433806631949487 1.0 0.40945973620182774 0.5762602005715419
