word v0 v1 v2 v3 v4 v5
alice 0.4198700773341521 0.5611622226459668 0.5493387142893369 1.0 0.5111884460042919 0.6184259804157044
was 0.42041566882525144 0.5617416093423211 0.550457574563086 1.0 0.5109770137963986 0.618668748776452
beginning 0.4141287458981638 0.5561446020033681 0.5411026594266999 1.0 0.5057341579482219 0.618602588739526
to 0.4198705341934987 0.5608961687052403 0.5506892048711981 1.0 0.5110766973360608 0.6185572193102722
get 0.41994645813416753 0.561399008063682 0.5507593446606555 1.0 0.5128933926344085 0.6195889051658087
very 0.4201761921771994 0.561348692605715 0.5501454913709077 1.0 0.5104046929732797 0.6184214291728619
tired 0.4198573018724265 0.561530739213014 0.549772826801623 1.0 0.5126666823132326 0.6205372889394312
of 0.42018877842049845 0.5615722737752911 0.5505386803468427 1.0 0.5111479436974493 0.6180613983882267
sitting 0.4130045743867948 0.5564213548877056 0.5431480737560686 1.0 0.5098516949608976 0.6171047854810364
by 0.41815150714362576 0.5599332948378911 0.5493531724182729 1.0 0.5117218525725951 0.6154964008549384
her 0.4194772633883801 0.5612958051119994 0.5510445125941735 1.0 0.5105424607516271 0.6187378349977526
sister 0.4162254613133378 0.5592069062419728 0.5461277747683869 1.0 0.5095973412492044 0.6156478634588222
on 0.4200194690150514 0.5616279089472012 0.5504429487630007 1.0 0.5125091062074545 0.6189457879197284
the 0.420768082312305 0.5620018437919144 0.5515778628311053 1.0 0.5118816231879473 0.6184936265687896
bank 0.41445112565331554 0.5572180840883795 0.5427991438908765 1.0 0.5085248255949113 0.6122464291304824
and 0.4200239740772236 0.56123123785106 0.5504723208383752 1.0 0.5114513166676966 0.6186987326114544
having 0.419977135381881 0.5598359685974241 0.549836745530236 1.0 0.5128146066959169 0.616773618753475
nothing 0.41909775101475877 0.560512208195912 0.5482886317406112 1.0 0.5100398120990236 0.614545115819021
do 0.4200115172510383 0.5608138451659319 0.548263151142554 1.0 0.5097714694362739 0.6155324875398838
once 0.41943406711187486 0.5600214979771306 0.5491933138118968 1.0 0.5119947037024972 0.6176889275056524
or 0.41950167221430995 0.5614918581526563 0.548978355076017 1.0 0.5107119900989929 0.6172553125404361
twice 0.41525168368020854 0.5574648407744858 0.5421512622002007 1.0 0.509678097629615 0.6130883264359256
she 0.42080730796023197 0.5620361204151688 0.551915122787677 1.0 0.511971032404591 0.6187572568790792
peeped 0.4194760739756334 0.5620181655969771 0.5491349755989026 1.0 0.5093406400936569 0.6141774954262286
into 0.4215316131238536 0.5626155956153458 0.5533749915251406 1.0 0.5134429409695485 0.6197216006989743
book 0.41965666632717136 0.5612151865992596 0.5504145771200895 1.0 0.5102385836192825 0.6168756783494691
reading 0.414344783178218 0.5596935995332957 0.5447438566548717 1.0 0.508806505934849 0.6114752610967659
but 0.4210702085728349 0.5625234096724011 0.5518009438795384 1.0 0.512322964688642 0.6189138810329977
it 0.4203358788683573 0.5614644934133352 0.5507938384051541 1.0 0.5112728404571044 0.6185933522911252
had 0.4204115271899622 0.5620627955059515 0.5507161336360151 1.0 0.5113857942218123 0.6176000039686415
no 0.4209910605571277 0.5620209498557226 0.5516304523384321 1.0 0.5125684422556311 0.619819078987793
pictures 0.4169056628188957 0.5601437157472056 0.5461088316039026 1.0 0.5085787839367014 0.6119562184000079
conversations 0.415994030309808 0.5577295063137869 0.5435809332813542 1.0 0.5081194481715519 0.6171892939214159
in 0.4202301164427967 0.5616349121677874 0.5504792451538415 1.0 0.5115255405430821 0.6184430240914488
what 0.4212227752157216 0.5619719524684031 0.5517595241197921 1.0 0.512632222305404 0.6184064279313578
s 0.4212504389296475 0.5620583848573754 0.5511785267462794 1.0 0.5104370755098528 0.6193498867927442
use 0.4212174973417426 0.5619721344978373 0.5511965711683833 1.0 0.5129081823593102 0.6207175704999984
a 0.42053285100400417 0.5617650064379848 0.550515054573654 1.0 0.5116630307225688 0.6190142824623152
thought 0.42053857485654506 0.5613752775388811 0.5510799682108789 1.0 0.5110336172439637 0.6205653324868675
without 0.4210714599461138 0.563438341730742 0.5496199810127543 1.0 0.5088267262727705 0.616115797071156
conversation 0.41808278932407805 0.5612429218685291 0.5473648962969917 1.0 0.504503722675809 0.610965221150604
so 0.4202795002267788 0.561898203501737 0.549423269027907 1.0 0.5120885841520768 0.6159925716157
considering 0.41647958370625787 0.5583284507379854 0.5460091312839122 1.0 0.5078902540674851 0.6136463206046404
own 0.4198421205359815 0.5594101942067378 0.5507864863303076 1.0 0.512234744335969 0.61516476575541
mind 0.41635712865880026 0.5595679306060887 0.5472761905810313 1.0 0.5070621769665831 0.6137322658580019
as 0.41989103130528777 0.5606584340367092 0.5499795756678362 1.0 0.5090044764748858 0.6175820311895861
well 0.41965162316274335 0.5606568185290791 0.5467919560509029 1.0 0.507771238451414 0.6182507481107964
could 0.42186006776017504 0.56271015252655 0.5544107351883653 1.0 0.5139990940643889 0.6200136974216384
for 0.4207134707021971 0.5616915014139077 0.552058475385616 1.0 0.5130323610260092 0.6190497355218106
hot 0.41950462034960906 0.5594307463001642 0.5480736420035719 1.0 0.5087817152485364 0.6189577359748788
day 0.41757507712400854 0.5592518820618722 0.5456175472987507 1.0 0.5067018095687968 0.6162265975274549
made 0.4188549768910613 0.5615747805078476 0.550979103076522 1.0 0.5074084189252702 0.616645878951582
feel 0.416528409352422 0.5601833022680143 0.5470917718444096 1.0 0.5069671902178837 0.6125412222164649
sleepy 0.41745940187314057 0.5584853037070023 0.5468203214499321 1.0 0.5062699315777881 0.6141608965396588
stupid 0.416528409352422 0.5601833022680143 0.5470917718444096 1.0 0.5069671902178837 0.6125412222164649
whether 0.42066464307159956 0.5619501421952088 0.5504148313685497 1.0 0.5136476087913178 0.6171171381657625
pleasure 0.41789440584821924 0.5595110898123643 0.5430570058348791 1.0 0.5075500774271902 0.6123377621487155
making 0.41789440584821924 0.5595110898123643 0.5430570058348791 1.0 0.5075500774271902 0.6123377621487155
daisy 0.4192143934748448 0.5624140681048112 0.5472188919181924 1.0 0.5086921658866116 0.6186420529189465
chain 0.4192143934748448 0.5624140681048112 0.5472188919181924 1.0 0.5086921658866116 0.6186420529189465
would 0.4206961213063184 0.5618579601345666 0.5509001600934972 1.0 0.5109441162676907 0.6191589576774132
be 0.4199518296224669 0.5610981005812209 0.5497878616118546 1.0 0.5116596551624165 0.6196129279089743
worth 0.4192143934748448 0.5624140681048112 0.5472188919181924 1.0 0.5086921658866116 0.6186420529189465
trouble 0.41659346471868175 0.5575016576885428 0.5458156149978788 1.0 0.5032447010016758 0.6161628554023134
getting 0.417679370632349 0.5602258161449297 0.5470291555974569 1.0 0.5071831568402969 0.6158786777420517
up 0.4213334028823892 0.5620733484249948 0.5527927401262249 1.0 0.5124775700768691 0.6187113595508694
picking 0.41659346471868175 0.5575016576885428 0.5458156149978788 1.0 0.5032447010016758 0.6161628554023134
daisies 0.41659346471868175 0.5575016576885428 0.5458156149978788 1.0 0.5032447010016758 0.6161628554023134
when 0.4192751736384459 0.561186472203441 0.547903657202525 1.0 0.5097860410240005 0.6177758194315115
suddenly 0.4193397603729319 0.5613962244639602 0.5500708355476086 1.0 0.5108811523999343 0.6195131578174499
