word v0 v1 v2 v3 v4 v5
alice 0.6068632439588395 0.551181948815189 0.7159893048187304 0.7705275832714631 0.9017562900465789 1.0
was 0.6067946198184463 0.5458769668457291 0.7163143645789419 0.7702989639324339 0.8997542181946604 1.0
beginning 0.6178392618020888 0.5206009514711921 0.721522027239506 0.7778104729206379 0.9010893097176288 1.0
to 0.6080616037508045 0.5477956654424457 0.7161325098437044 0.7720624726293018 0.9013343792408578 1.0
get 0.6044641149073914 0.550076338679862 0.7176801498370984 0.7693655567484917 0.9003209571082902 1.0
very 0.6092255998533492 0.5476607859640714 0.7156611338548067 0.7715616251922954 0.9019248012847193 1.0
tired 0.6131142361026349 0.5527271845383601 0.7207505915002975 0.7694859400112037 0.9100489713901967 1.0
of 0.6072266049578753 0.5471907836334516 0.7164322024873377 0.7705930885092404 0.9005495344177518 1.0
sitting 0.6156468519970367 0.5182133695478519 0.7206272443842742 0.7736582159454136 0.8982766730133172 1.0
by 0.6079388506776262 0.545185257816387 0.7184310701133529 0.7739407526204538 0.8991283587857002 1.0
her 0.6086226904869481 0.540580257228746 0.7169814727147341 0.7713601874470613 0.9005476443410092 1.0
sister 0.6169862137027579 0.5182643602947888 0.7196021664491882 0.7755182790634283 0.9000205779942421 1.0
on 0.6060387447157329 0.5549162941264432 0.7165883594299849 0.7704890750883672 0.9014443541845482 1.0
the 0.6064881656289345 0.5484173365739815 0.716779567896682 0.7708394030111924 0.9011662840715755 1.0
bank 0.616064767438548 0.5187371195829755 0.7197972642993222 0.7746617465547544 0.8965940348752159 1.0
and 0.6052510212351437 0.5504746538138443 0.7150760091976281 0.769659861062239 0.9011386817139951 1.0
having 0.6103384817837265 0.5619190238079844 0.7170726112188206 0.7735180456040259 0.9062623262862559 1.0
nothing 0.6083104364488184 0.5391834531765863 0.7167459353030504 0.7728050759887471 0.8982795108738344 1.0
do 0.611100406740345 0.5398823213288515 0.7182844487973059 0.7755966779203878 0.8963142023829617 1.0
once 0.6093020590126803 0.5504575358628269 0.7163552578447699 0.7717799460666338 0.9063299973928535 1.0
or 0.6087844478577995 0.5400977458861221 0.718504777779437 0.7731515318668181 0.898522446583584 1.0
twice 0.6161338422173409 0.5211436547050351 0.7227110057976881 0.7753510844889345 0.8991503072585237 1.0
she 0.605624691848071 0.5520584020045303 0.7155624652346817 0.7697130833581795 0.9024451245721514 1.0
peeped 0.618328632134949 0.518315467414148 0.7185747490543096 0.7773825872663549 0.9017684629609268 1.0
into 0.6041159797271347 0.5605853247875449 0.7163802387316033 0.7700920704271403 0.9057577166662104 1.0
