word v0 v1 v2 v3 v4 v5
alice 0.4795330959014821 0.450745254719155 0.9459943344942879 1.0 0.8458321956667254 0.8982959222641329
was 0.47935548233876024 0.45077359733646505 0.9448224581081934 1.0 0.8450287310360179 0.8968629091366142
beginning 0.4797553459607075 0.4519997898498772 0.9553337553421165 1.0 0.8516620440046669 0.9029712963550274
to 0.47867941414153475 0.44990434512210226 0.9446577431869627 1.0 0.8446654306367399 0.8971888820568696
get 0.4806431959911066 0.45105530097417035 0.9472735896282949 1.0 0.8455140769324901 0.8992541687268394
very 0.48023846222060146 0.45132817252998664 0.9463905497465167 1.0 0.8459919432402364 0.8989891485823175
tired 0.48149973348319935 0.45238844446307813 0.9496244308080726 1.0 0.8484077881473874 0.9035717518541627
of 0.47914351005009365 0.4504639545169384 0.9463894668648352 1.0 0.8457838840793144 0.8983098429259545
sitting 0.48188700284559505 0.4539741184524968 0.9538268796907119 1.0 0.8545145651449317 0.9062049351065534
by 0.4801260221720989 0.4515782839087265 0.9491436478457917 1.0 0.8478459924159015 0.899436755411766
her 0.47958907720043253 0.45069428063552547 0.9467906344775883 1.0 0.8463406281752902 0.8981701058678012
sister 0.4814680441778278 0.4541213048214142 0.9531842275715459 1.0 0.8554438074239226 0.9079452122798725
on 0.4799231229123771 0.45150091505606044 0.9467322881511041 1.0 0.8453370050732015 0.898440379621295
the 0.4795919379325434 0.45066920967216223 0.9454423452628736 1.0 0.8451174663271527 0.8977327458643998
bank 0.4806640399596847 0.4524952843656794 0.9520522679925012 1.0 0.850502317104342 0.90242825781622
and 0.4796721237045653 0.45088968250177214 0.9457937293768365 1.0 0.8450474724336005 0.8981335305974434
having 0.47906100966335174 0.4501330067233783 0.9466296278300744 1.0 0.846432142837509 0.9012787465060815
nothing 0.4792212180793813 0.45125697972807305 0.9474188496028302 1.0 0.8493563041307929 0.901245203931857
do 0.479466069038515 0.4510426930548688 0.9480770746879493 1.0 0.8462976610815808 0.8975668702230649
once 0.47824913482547543 0.45081723087280934 0.9457295206751937 1.0 0.8471379354321585 0.9027720006828819
or 0.4787169744239174 0.4505344544564251 0.9451400894077258 1.0 0.8460708261157311 0.8982609749219715
twice 0.47723002731604136 0.4513333564934249 0.9536416992301843 1.0 0.8554028633593198 0.9088460613047624
she 0.4788882521234768 0.45030779434656426 0.9440667426956493 1.0 0.8441863883779299 0.8970189866750391
peeped 0.48104818999847804 0.45426880579677914 0.9525402018027564 1.0 0.8563750359304049 0.9096892092434362
into 0.47886547451816236 0.44979085285591575 0.9428330187761913 1.0 0.8427430380543977 0.8959254281381706
book 0.4800027064623351 0.45182921528974057 0.9491934534133895 1.0 0.8494523389154652 0.9025968511441981
reading 0.48098218184208763 0.45242920372269474 0.950279324165716 1.0 0.8504743628426051 0.9049210540911118
but 0.4789613001465934 0.4501853076638364 0.945101157311712 1.0 0.8446685575241701 0.8972536611412905
it 0.4793131879169015 0.4504685756347596 0.9447855817161072 1.0 0.8442111952379607 0.8977993000477562
had 0.47966104563876344 0.45094334388905966 0.9462066854764903 1.0 0.8449306738127387 0.8974173969958449
no 0.47920786622718653 0.450364910065483 0.9454141918172617 1.0 0.8432479356087119 0.8956045677830465
pictures 0.47951544274071334 0.45059208552022767 0.9484576588488507 1.0 0.8495244437354101 0.9032927429001479
conversations 0.48025996515166336 0.4548235278942554 0.9547549383704694 1.0 0.8540565742644711 0.9093411170600988
in 0.4797780495701406 0.45095710621028373 0.9463123079868173 1.0 0.8460681926004795 0.8984709468534767
what 0.4783336981619533 0.4502168135145122 0.9440898298663754 1.0 0.8456617818214889 0.8980842176800199
s 0.48018828284339704 0.4511734070236619 0.9468175946776937 1.0 0.8457868222301178 0.8999322027169049
use 0.4800037423657045 0.45097523398438694 0.9468657554102027 1.0 0.8447378520215991 0.8997790310904433
a 0.4793979856137226 0.45097754324760914 0.944891997157066 1.0 0.8447133802572799 0.8972261086952585
thought 0.4791490482558573 0.45073922982033104 0.9455681113315035 1.0 0.8475492421681657 0.8997043798309726
without 0.4799826942128016 0.4502193356991607 0.950763526738389 1.0 0.8479771374556407 0.9002859820720482
