word v0 v1 v2 v3 v4 v5
alice 0.48544750108531504 0.59478733241715 0.7526418720734552 1.0 0.49334496484644424 0.5842734472467531
was 0.4859786740505334 0.5952640586688827 0.7522465086567074 1.0 0.49301757771118115 0.5838360836495915
beginning 0.48285050226088094 0.5905523336281991 0.7524191505555916 1.0 0.4905203411574324 0.5804501110625643
to 0.48597744805215987 0.5945269547654802 0.7525936285631013 1.0 0.49325832255205376 0.5842392301811434
get 0.48500140565658323 0.5947949205942318 0.7527213906969238 1.0 0.49334206080461396 0.5856796553786907
very 0.48600797409332486 0.5946965261778052 0.7525913781977955 1.0 0.49261136533651806 0.5840158437362594
tired 0.4855851048558708 0.5965108097988583 0.7540413167727414 1.0 0.4928637141444858 0.5851977194228172
of 0.48515131177979387 0.5942399618152849 0.7517454419118459 1.0 0.492082797269249 0.5829509276702215
sitting 0.4816909270326061 0.5901851848725584 0.7536738612775324 1.0 0.4896667335651045 0.5793962973750423
by 0.4843107573390114 0.5929567839685768 0.752343830223324 1.0 0.4910578995677083 0.5820597167969233
her 0.48467650199684204 0.593461330052058 0.7525356529341752 1.0 0.4919264681462112 0.58304019940973
sister 0.48173405898142385 0.590095999442532 0.7520535290374217 1.0 0.48929193425411505 0.5794624414378188
on 0.485488918948927 0.5967828612740963 0.7529426181210399 1.0 0.4935405065022791 0.5847224882703576
the 0.48515502639275015 0.5942583051869237 0.7521630192519666 1.0 0.49259527747858534 0.5834028593247657
bank 0.48152917006427054 0.591431681592949 0.752397061291947 1.0 0.4909753068272223 0.5792035850887483
and 0.48545504454362953 0.5951884574832238 0.7519004966168724 1.0 0.49288529929493663 0.5843462016863673
having 0.4869591485743697 0.5966702847167726 0.7524722855173576 1.0 0.4952491773107983 0.5887606882944845
nothing 0.4831245054875866 0.5913475397047905 0.7509229688489982 1.0 0.49049963133679325 0.5802226992415501
do 0.4847327446650059 0.5936747190343794 0.7537671028774675 1.0 0.49276814497311594 0.5828850605420316
once 0.4872316728547356 0.5962823386199958 0.7529745125699316 1.0 0.49448764652901517 0.586796307856991
or 0.48458822773456245 0.5927263027215356 0.752868008334721 1.0 0.4912873140337944 0.5823241820464927
twice 0.48122576813480006 0.588605166903076 0.753765727784224 1.0 0.4898740427013977 0.5803738658288246
