word v0 v1 v2 v3 v4 v5
alice 0.5766974794097137 0.4418636448134981 0.6720342964807188 1.0 0.5711399161376637 0.6278223083111061
was 0.5769557547575759 0.4422676985483352 0.6737425716160581 1.0 0.5711043202133971 0.6284482631042291
beginning 0.5804921276752388 0.44690285219968484 0.6750985902998968 1.0 0.5729747115860916 0.6274781085842168
to 0.5769937445682298 0.44229249320589165 0.6733996395959594 1.0 0.5710205260057839 0.6288913477263832
get 0.5764296505851988 0.44159211164366896 0.6744725135805802 1.0 0.5700940988835486 0.6279417878804434
very 0.5768450390202653 0.442107921535804 0.6744731071143389 1.0 0.5713923180200534 0.6284216758777611
tired 0.576284504269405 0.44164025845818816 0.6770388365844402 1.0 0.5697915092823158 0.6282991805246676
of 0.5773366333361675 0.442423127532192 0.6739953160224136 1.0 0.5706328470453055 0.6284918780475148
sitting 0.578554205833663 0.44522557623718506 0.6777244002590603 1.0 0.571919144133475 0.6273892168536332
by 0.5785720411135563 0.4440447830962702 0.6748126768231792 1.0 0.5719548740559939 0.629460617911823
her 0.5774498488675867 0.44299586509674843 0.6741252614930234 1.0 0.5709455544433465 0.6286607854469414
sister 0.5783415459238029 0.44444838274692167 0.6771318636695312 1.0 0.5717749960595747 0.6281409327485543
on 0.5765402233044343 0.440671238956663 0.6741135953104388 1.0 0.5700351663466446 0.6276495911746071
the 0.5771854578806305 0.44228323834342514 0.6738945010152343 1.0 0.5707062608697877 0.6284209463741969
bank 0.5789426909439735 0.4451143609200891 0.6812900875268741 1.0 0.5704150793991344 0.6277990554184186
and 0.5761446979140729 0.4414976922925319 0.6732765644460604 1.0 0.5711016010292941 0.6280687127314933
having 0.5741106155356219 0.4404972292460731 0.6771393994218667 1.0 0.5694808221308058 0.6282996415793832
nothing 0.5769837631737197 0.44259948606321353 0.6752925382508888 1.0 0.5719194344984885 0.62725728918444
do 0.5759915814973744 0.4411665133594381 0.673953840210101 1.0 0.5721641051143709 0.6280184392576538
once 0.5751777300516688 0.4402884386988912 0.6747925933041258 1.0 0.5707916897399149 0.6282119747222467
or 0.5769298160890278 0.4431129049217792 0.675282099356379 1.0 0.5711531022371654 0.6284911533243183
twice 0.5769728089480448 0.44474888699671444 0.6802312206993428 1.0 0.5715887955134309 0.628203458258423
she 0.5762350891882867 0.4414027197808944 0.6737354328145518 1.0 0.5707747350308652 0.6283910705680653
peeped 0.5781287825685744 0.44367081120201224 0.6765390388490615 1.0 0.5716307778669075 0.62889301430491
into 0.5756409549038636 0.4404886686541409 0.6729317999561177 1.0 0.5694807255337135 0.6280212414229918
book 0.57715379226957 0.44327034822802625 0.6770754288008151 1.0 0.5706082996512055 0.6274694786320412
reading 0.5769451233472249 0.4443649461726075 0.6773897284004019 1.0 0.5704471754030402 0.6284654314343862
but 0.5775798097515277 0.44256583988535386 0.6740146960869585 1.0 0.5707206170852699 0.6293451164215792
it 0.5763478017159555 0.4413374485006456 0.6737623789201397 1.0 0.5708068326285618 0.6281318190265285
had 0.5765870811079501 0.4424161103027432 0.6736300028413716 1.0 0.5712708834997972 0.6288568349960614
no 0.5766363898286068 0.44215988749537743 0.6744549302956743 1.0 0.5705278629472678 0.6295351056871599
pictures 0.5773421649936162 0.44443508202054344 0.6763843838055698 1.0 0.5719986233181725 0.6278228108587302
conversations 0.5775706056887852 0.4453538517590513 0.6742781086102047 1.0 0.5703441759964746 0.6284676177195844
in 0.5762773523581444 0.4418259437796746 0.6735860188706481 1.0 0.5707970042871962 0.6287393259748061
what 0.5771235788709683 0.44354467364691375 0.6737150984580773 1.0 0.5718126567137877 0.629430234017842
s 0.5760220466285527 0.4404279499274116 0.6738044264456802 1.0 0.5706344776252125 0.62815040932339
use 0.5764005185279475 0.4415357875738813 0.6727447002596271 1.0 0.5699269203134965 0.6286129535320601
a 0.5761745376903883 0.4417157425391697 0.6733981658004513 1.0 0.5705985548196425 0.6277479245131297
thought 0.5770123089019806 0.44216619371600485 0.6731790915648311 1.0 0.5711747554966299 0.6272926247838305
without 0.5783532425614909 0.4446922177421281 0.673924398100972 1.0 0.5717848213333223 0.6282298387780897
conversation 0.5786377288893422 0.44674392698421467 0.6774911675092157 1.0 0.5717093779235979 0.6279243241284724
so 0.5765948400184758 0.44171015389759494 0.6728155980439091 1.0 0.5710525549421801 0.6279902046256469
considering 0.5766098871906157 0.4432602491970584 0.6767503711600131 1.0 0.5734276039462306 0.62820751753663
own 0.5750860577486222 0.44163291374612956 0.6765831168235523 1.0 0.5697834159146024 0.6301341323257861
mind 0.5776936645743167 0.4458651588113381 0.6759549096514024 1.0 0.5731324233413744 0.6299714252009623
as 0.5774325408362521 0.44269390904614003 0.6734726598139018 1.0 0.5717906766092515 0.6287242980905309
well 0.5768779964763447 0.443146939181246 0.6735266269731145 1.0 0.5714733973647419 0.6294319001831598
could 0.5769590185823593 0.44252617905936403 0.6741491351588483 1.0 0.5703890863783911 0.6278702377083758
for 0.5760180418414014 0.4416363691550701 0.673418915813599 1.0 0.5708414220346061 0.6283455802786846
hot 0.5753767686222794 0.4413146396956694 0.6730077915868451 1.0 0.5710622185321239 0.6262602819615987
day 0.5777190038707074 0.44400156446345945 0.6791687330052407 1.0 0.5718374513009528 0.6271713891258758
made 0.576525714076012 0.44115467052421053 0.6735696858938313 1.0 0.5728708369939786 0.6260313779113449
feel 0.5769450215276754 0.4446587917368442 0.6780220933841911 1.0 0.5715004760991579 0.6269616121030158
sleepy 0.5763140962332964 0.441713432033529 0.6746238396290414 1.0 0.5710172276255161 0.6273184973584771
stupid 0.5769450215276754 0.4446587917368442 0.6780220933841911 1.0 0.5715004760991579 0.6269616121030158
whether 0.5765509160641237 0.44320795351106695 0.6794963395596003 1.0 0.5720215183605084 0.6286254452779919
pleasure 0.5789637166529347 0.44554135968169456 0.677397194135465 1.0 0.5720351790917368 0.6287673074039545
making 0.5789637166529347 0.44554135968169456 0.677397194135465 1.0 0.5720351790917368 0.6287673074039545
daisy 0.5786867049160588 0.44477346520498134 0.6764538874633461 1.0 0.5697888347785679 0.628401498628822
chain 0.5786867049160588 0.44477346520498134 0.6764538874633461 1.0 0.5697888347785679 0.628401498628822
would 0.5775668047386034 0.44246464241885985 0.6737993497775531 1.0 0.5696273837794393 0.6285007513749297
be 0.5764655984859839 0.44161900066659776 0.6741720016495016 1.0 0.5702288768105189 0.6278600660033523
worth 0.5786867049160588 0.44477346520498134 0.6764538874633461 1.0 0.5697888347785679 0.628401498628822
trouble 0.5800599733506971 0.44425356505638314 0.6752015675239776 1.0 0.5711801842409322 0.6261108522423365
getting 0.5782085693699203 0.4433214068385532 0.6748644257409758 1.0 0.5705346736669861 0.6283960575450863
up 0.5772598700741791 0.44157229353499805 0.6730672390566772 1.0 0.5702338194622446 0.6284928379782797
picking 0.5800599733506971 0.44425356505638314 0.6752015675239776 1.0 0.5711801842409322 0.6261108522423365
daisies 0.5800599733506971 0.44425356505638314 0.6752015675239776 1.0 0.5711801842409322 0.6261108522423365
when 0.5769793367466153 0.4417868868422454 0.6725279465520948 1.0 0.5712708095286327 0.6280005058461303
suddenly 0.5764360654208298 0.4430111980461591 0.6745392738309675 1.0 0.5716723094926329 0.6264048423191811
white 0.5780205342130897 0.443937425763165 0.6762002678458153 1.0 0.5720438065743609 0.6274951301479881
rabbit 0.5778838917434618 0.4440855436551472 0.6758339426556057 1.0 0.5718138480398746 0.6274849714562032
with 0.5771152734915773 0.44311187731224316 0.6742984514121491 1.0 0.5716401735782418 0.6288600767888072
